Fecha de cotización;Apertura;Cierre;Máximo;Mínimo;Promedio;Cantidad negociada;Monto negociado (S/);Fecha anterior;Cierre anterior corregido
19/03/2026;11.9;11.55;11.9;11.55;11.725291573525123;20578;241283.05;18/03/2026;11.85
18/03/2026;11.99;11.85;12;11.85;11.930544119817029;27108;323413.19;17/03/2026;11.85
17/03/2026;11.8;11.85;11.9;11.8;11.855869166496841;9814;116353.5;16/03/2026;11.75
16/03/2026;11.71;11.75;11.8;11.7;11.724891455608129;14372;168510.14;13/03/2026;11.7
13/03/2026;11.7;11.7;11.71;11.6;11.698905610592345;126582;1480870.87;12/03/2026;11.73
12/03/2026;11.67;11.73;11.73;11.6;11.67819930534467;105376;1230601.93;11/03/2026;11.67
11/03/2026;11.69;11.67;11.7;11.65;11.678000262363899;38115;445106.98;10/03/2026;11.64
10/03/2026;11.55;11.64;11.65;11.55;11.582195797971595;128081;1483459.22;09/03/2026;11.55
09/03/2026;11.15;11.55;11.6;11.15;11.51890612118714;19408;223558.93;06/03/2026;11.35
06/03/2026;11.45;11.35;11.45;11.35;11.395416666666666;6168;70286.93;05/03/2026;11.45
05/03/2026;11.65;11.45;11.65;11.45;11.48695397074622;24202;278007.26;04/03/2026;11.61
04/03/2026;11.65;11.61;11.65;11.61;11.63796286182414;7324;85236.44;03/03/2026;11.64
03/03/2026;11.67;11.64;11.7;11.6;11.641163076341648;10584;123210.07;02/03/2026;11.69
02/03/2026;11.7;11.69;11.7;11.69;11.699323943661971;37630;440245.56;27/02/2026;11.7
27/02/2026;11.7;11.7;11.7;11.64;11.68350884086444;17815;208141.71;26/02/2026;11.7
26/02/2026;11.7;11.7;11.7;11.7;11.699204106280193;8280;96869.41;25/02/2026;11.6
25/02/2026;11.57;11.6;11.68;11.57;11.646219444954971;5441;63367.08;24/02/2026;11.57
24/02/2026;11.64;11.57;11.65;11.57;11.644195988538682;17450;203191.22;23/02/2026;11.64
23/02/2026;11.65;11.64;11.65;11.64;11.64290857778158;11693;136140.53;20/02/2026;11.66
20/02/2026;11.45;11.66;11.69;11.45;11.611715798940741;10007;116198.44;19/02/2026;11.42
19/02/2026;11.6;11.42;11.6;11.42;11.500098556846181;14205;163358.9;18/02/2026;11.6
18/02/2026;11.5;11.6;11.6;11.5;11.526173944820025;10946;126165.5;17/02/2026;11.4
17/02/2026;11.7;11.4;11.7;11.4;11.498226679104478;21440;246521.98;16/02/2026;11.5
16/02/2026;11.5;11.5;11.5;11.5;11.53546928327645;4688;54078.28;12/02/2026;11.5
13/02/2026;;;;;11.649878205128205;1560;18173.81;12/02/2026;11.5
12/02/2026;11.6;11.5;11.6;11.5;11.558993774615677;7871;90980.84;11/02/2026;11.45
11/02/2026;11.5;11.45;11.55;11.32;11.405847973137378;20549;234378.77;10/02/2026;11.5
10/02/2026;11.52;11.5;11.52;11.5;11.582023536165327;10452;121055.31;09/02/2026;11.73
09/02/2026;11.7;11.73;11.8;11.4;11.724647730091789;64496;756192.88;06/02/2026;11.7
06/02/2026;11.65;11.7;11.75;11.65;11.747853186305498;292643;3437927;05/02/2026;11.35
05/02/2026;11.5;11.35;11.5;11.35;11.499126882544035;297669;3422933.6;04/02/2026;11.4
04/02/2026;11.47;11.4;11.47;11.4;11.43053708317363;20872;238578.17;03/02/2026;11.45
03/02/2026;11.5;11.45;11.53;11.45;11.484348773248373;36723;421739.74;02/02/2026;11.6
02/02/2026;11.5;11.6;11.68;11.5;11.593325666091623;83472;967718.08;30/01/2026;11.49
30/01/2026;11.48;11.49;11.5;11.31;11.467544680203817;26298;301573.49;29/01/2026;11.54
29/01/2026;11.54;11.54;11.55;11.5;11.537315362153693;28082;323990.89;28/01/2026;11.48
28/01/2026;11.4;11.48;11.48;11.4;11.4334053526926;46145;527594.49;27/01/2026;11.38
27/01/2026;11.38;11.38;11.4;11.36;11.387020510305879;59141;673439.78;26/01/2026;11.35
26/01/2026;11.33;11.35;11.4;11.3;11.34851442368789;23607;267904.38;23/01/2026;11.35
23/01/2026;11.4;11.35;11.4;11.35;11.382470114508621;15894;180912.98;22/01/2026;11.39
22/01/2026;11.21;11.39;11.4;11.21;11.36715094658553;11832;134496.13;21/01/2026;11.4
21/01/2026;11.45;11.4;11.45;11.4;11.433328035483274;27055;309328.69;20/01/2026;11.45
20/01/2026;11.5;11.45;11.5;11.15;11.431915043623865;11347;129717.94;19/01/2026;11.5
19/01/2026;11.49;11.5;11.5;11.49;11.498714391875154;8074;92840.62;16/01/2026;11.49
